mhd,1,test,P,74,2,1060,370,P,1,NONE,0,0,137326,1450
mhd,1,test,P,75,3,860,570,P,1,NONE,0,0,138826,1450
mhd,1,test,P,76,2,1060,370,P,1,NONE,0,0,140326,1450
mhd,1,test,P,77,1,860,370,P,1,response,1,1,141827,444
mhd,1,test,P,78,3,860,570,P,1,response,1,1,143326,394
mhd,1,test,P,79,3,860,570,P,1,response,1,1,144826,581
mhd,1,test,P,80,2,1060,370,P,1,response,1,1,146326,634
mhd,1,test,P,81,3,860,570,P,1,NONE,0,0,147828,1450
mhd,1,test,P,82,4,1060,570,P,1,NONE,0,0,149326,1450
hdh,0,practice,P,1,2,1060,370,R,0,response,1,0,5104,857
hdh,0,practice,P,2,3,860,570,P,1,response,1,1,6975,751
hdh,0,practice,P,3,2,1060,370,P,1,response,1,1,8102,910
hdh,0,practice,P,4,1,860,370,P,1,response,1,1,9602,562
hdh,0,practice,P,5,3,860,570,P,1,response,1,1,11103,476
hdh,0,practice,P,6,3,860,570,R,0,response,1,0,12602,397
hdh,0,practice,P,7,3,860,570,P,1,response,1,1,14102,486
hdh,0,practice,P,8,4,1060,570,P,1,response,1,1,15602,539
hdh,0,practice,P,9,4,1060,570,P,1,response,1,1,17102,446
hdh,0,practice,P,10,2,1060,370,P,1,response,1,1,18603,498
hdh,1,test,P,1,4,1060,570,P,1,response,1,1,24050,571
hdh,1,test,P,2,1,860,370,R,0,NONE,0,1,25549,1450
hdh,1,test,P,3,2,1060,370,R,0,response,1,0,27049,391
hdh,1,test,P,4,3,860,570,R,0,response,1,0,28550,653
hdh,1,test,P,5,1,860,370,P,1,response,1,1,30049,562
hdh,1,test,P,6,2,1060,370,P,1,response,1,1,31549,411
hdh,1,test,P,7,2,1060,370,P,1,response,1,1,33050,471
hdh,1,test,P,8,4,1060,570,P,1,response,1,1,34550,559
hdh,1,test,P,9,2,1060,370,P,1,response,1,1,36050,748
hdh,1,test,P,10,3,860,570,P,1,response,1,1,37550,470
hdh,1,test,P,11,1,860,370,R,0,NONE,0,1,39050,1450
hdh,1,test,P,12,3,860,570,P,1,response,1,1,40549,418
hdh,1,test,P,13,3,860,570,P,1,response,1,1,42049,640
hdh,1,test,P,14,2,1060,370,P,1,response,1,1,43549,457
hdh,1,test,P,15,3,860,570,P,1,response,1,1,45050,494
hdh,1,test,P,16,3,860,570,R,0,response,1,0,46549,407
hdh,1,test,P,17,2,1060,370,P,1,NONE,0,0,48050,1450
teohuaoe,0,practice,P,1,4,1060,570,P,1,NONE,0,0,23535,1450
teohuaoe,0,practice,P,2,4,1060,570,P,1,NONE,0,0,25990,1450
teohuaoe,0,practice,P,3,4,1060,570,P,1,NONE,0,0,28443,1450
teohuaoe,0,practice,P,4,1,860,370,R,0,response,1,0,30896,519
teohuaoe,0,practice,P,5,3,860,570,P,1,response,1,1,32419,594
teohuaoe,0,practice,P,6,1,860,370,R,0,NONE,0,1,33016,1450
teohuaoe,0,practice,P,7,4,1060,570,P,1,response,1,1,34467,875
teohuaoe,0,practice,P,8,2,1060,370,P,1,NONE,0,0,35344,1450
ntn,0,practice,P,1,4,1060,570,P,1,response,1,1,25288,692
ntn,0,practice,P,2,1,860,370,P,1,response,1,1,26787,449
ntn,0,practice,P,3,3,860,570,P,1,response,1,1,28287,444
ntn,0,practice,P,4,4,1060,570,P,1,response,1,1,29787,458
ntn,0,practice,P,5,1,860,370,P,1,response,1,1,31287,453
ntn,0,practice,P,6,2,1060,370,P,1,response,1,1,32787,546
ntn,0,practice,P,7,4,1060,570,R,0,NONE,0,1,34287,1450
ntn,0,practice,P,8,2,1060,370,P,1,response,1,1,35787,412
ntn,0,practice,P,9,1,860,370,R,0,response,1,0,37287,400
ntn,0,practice,P,10,1,860,370,P,1,response,1,1,38787,694
ntn,1,test,P,1,3,860,570,R,0,response,1,0,45713,569
ntn,1,test,P,2,4,1060,570,P,1,response,1,1,47213,424
ntn,1,test,P,3,3,860,570,R,0,response,1,0,48713,434
ntn,1,test,P,4,4,1060,570,R,0,NONE,0,1,50213,1450
ntn,1,test,P,5,2,1060,370,P,1,response,1,1,51712,386
ntn,1,test,P,6,2,1060,370,P,1,response,1,1,53213,456
ntn,1,test,P,7,4,1060,570,R,0,NONE,0,1,54713,1450
ntn,1,test,P,8,2,1060,370,P,1,response,1,1,56213,428
ntn,1,test,P,9,3,860,570,P,1,NONE,0,0,57713,1450
tuhaoeu,0,practice,P,1,2,1060,370,P,1,response,1,1,7765,1294
tuhaoeu,0,practice,P,2,3,860,570,P,1,response,1,1,9264,625
tuhaoeu,0,practice,P,3,4,1060,570,P,1,response,1,1,10764,440
tuhaoeu,0,practice,P,4,4,1060,570,P,1,response,1,1,12264,544
tuhaoeu,0,practice,P,5,1,860,370,R,0,NONE,0,1,13764,1450
tuhaoeu,0,practice,P,6,2,1060,370,P,1,response,1,1,15264,449
tuhaoeu,0,practice,P,7,3,860,570,P,1,response,1,1,16764,531
tuhaoeu,0,practice,P,8,3,860,570,P,1,response,1,1,18264,473
tuhaoeu,0,practice,P,9,2,1060,370,R,0,NONE,0,1,19764,1450
tuhaoeu,0,practice,P,10,3,860,570,P,1,response,1,1,21264,546
tuhaoeu,1,test,P,1,3,860,570,R,0,NONE,0,1,25866,1450
tuhaoeu,1,test,P,2,1,860,370,P,1,response,1,1,27367,483
tuhaoeu,1,test,P,3,1,860,370,P,1,response,1,1,28866,398
tuhaoeu,1,test,P,4,3,860,570,P,1,response,1,1,30366,487
tuhaoeu,1,test,P,5,1,860,370,P,1,response,1,1,31866,471
tuhaoeu,1,test,P,6,3,860,570,P,1,response,1,1,33366,462
tuhaoeu,1,test,P,7,2,1060,370,P,1,response,1,1,34866,544
tuhaoeu,1,test,P,8,2,1060,370,P,1,response,1,1,36366,464
tuhaoeu,1,test,P,9,2,1060,370,R,0,response,1,0,37866,377
tuhaoeu,1,test,P,10,4,1060,570,R,0,NONE,0,1,39366,1450
tuhaoeu,1,test,P,11,2,1060,370,P,1,response,1,1,40866,584
tuhaoeu,1,test,P,12,2,1060,370,P,1,response,1,1,42366,470
tuhaoeu,1,test,P,13,2,1060,370,P,1,response,1,1,43866,397
tuhaoeu,1,test,P,14,2,1060,370,P,1,response,1,1,45366,445
tuhaoeu,1,test,P,15,2,1060,370,R,0,NONE,0,1,46866,1450
tuhaoeu,1,test,P,16,3,860,570,R,0,response,1,0,48366,525
tuhaoeu,1,test,P,17,1,860,370,P,1,response,1,1,49866,488
tuhaoeu,1,test,P,18,3,860,570,R,0,NONE,0,1,51366,1450
tuhaoeu,1,test,P,19,2,1060,370,R,0,response,1,0,52866,490
tuhaoeu,1,test,P,20,2,1060,370,P,1,response,1,1,54366,545
tuhaoeu,1,test,P,21,1,860,370,P,1,response,1,1,55866,480
tuhaoeu,1,test,P,22,1,860,370,P,1,response,1,1,57366,548
tuhaoeu,1,test,P,23,3,860,570,P,1,NONE,0,0,58866,1450
tuhaoeu,1,test,P,24,3,860,570,P,1,response,1,1,60366,523
tuhaoeu,1,test,P,25,4,1060,570,R,0,NONE,0,1,61866,1450
tuhaoeu,1,test,P,26,2,1060,370,R,0,response,1,0,63366,477
tuhaoeu,1,test,P,27,4,1060,570,P,1,response,1,1,64866,496
tuhaoeu,1,test,P,28,3,860,570,R,0,response,1,0,66366,487
tuhaoeu,1,test,P,29,3,860,570,P,1,response,1,1,67866,499
tuhaoeu,1,test,P,30,3,860,570,P,1,response,1,1,69366,610
tuhaoeu,1,test,P,31,2,1060,370,P,1,response,1,1,70866,826
tuhaoeu,1,test,P,32,2,1060,370,P,1,response,1,1,72366,423
tuhaoeu,1,test,P,33,3,860,570,P,1,response,1,1,73866,576
tuhaoeu,1,test,P,34,2,1060,370,P,1,response,1,1,75366,595
tuhaoeu,1,test,P,35,4,1060,570,P,1,response,1,1,76866,473
tuhaoeu,1,test,P,36,4,1060,570,P,1,response,1,1,78366,465
tuhaoeu,1,test,P,37,4,1060,570,P,1,response,1,1,79866,441
tuhaoeu,1,test,P,38,2,1060,370,P,1,response,1,1,81366,509
tuhaoeu,1,test,P,39,1,860,370,R,0,NONE,0,1,82866,1450
tuhaoeu,1,test,P,40,2,1060,370,P,1,response,1,1,84366,400
tuhaoeu,1,test,P,41,1,860,370,P,1,response,1,1,85866,821
tuhaoeu,1,test,P,42,2,1060,370,P,1,response,1,1,87366,530
tuhaoeu,1,test,P,43,3,860,570,P,1,response,1,1,88866,563
tuhaoeu,1,test,P,44,2,1060,370,P,1,response,1,1,90366,498
tuhaoeu,1,test,P,45,3,860,570,R,0,response,1,0,91866,432
tuhaoeu,1,test,P,46,1,860,370,P,1,response,1,1,93366,487
tuhaoeu,1,test,P,47,1,860,370,P,1,response,1,1,94866,442
tuhaoeu,1,test,P,48,3,860,570,R,0,NONE,0,1,96366,1450
tuhaoeu,1,test,P,49,3,860,570,P,1,response,1,1,97866,445
tuhaoeu,1,test,P,50,2,1060,370,R,0,response,1,0,99366,478
tuhaoeu,1,test,P,51,4,1060,570,R,0,NONE,0,1,100866,1450
tuhaoeu,1,test,P,52,3,860,570,P,1,response,1,1,102366,503
tuhaoeu,1,test,P,53,2,1060,370,P,1,response,1,1,103866,740
tuhaoeu,1,test,P,54,2,1060,370,P,1,response,1,1,105366,492
tuhaoeu,1,test,P,55,1,860,370,P,1,response,1,1,106866,694
tuhaoeu,1,test,P,56,1,860,370,P,1,response,1,1,108366,418
tuhaoeu,1,test,P,57,3,860,570,P,1,response,1,1,109866,423
tuhaoeu,1,test,P,58,4,1060,570,P,1,response,1,1,111366,484
tuhaoeu,1,test,P,59,3,860,570,P,1,response,1,1,112866,573
tuhaoeu,1,test,P,60,2,1060,370,R,0,NONE,0,1,114366,1450
tuhaoeu,1,test,P,61,3,860,570,P,1,response,1,1,115866,513
tuhaoeu,1,test,P,62,4,1060,570,R,0,NONE,0,1,117366,1450
tuhaoeu,1,test,P,63,3,860,570,P,1,response,1,1,118866,502
tuhaoeu,1,test,P,64,1,860,370,R,0,NONE,0,1,120366,1450
tuhaoeu,1,test,P,65,1,860,370,R,0,response,1,0,121866,463
tuhaoeu,1,test,P,66,2,1060,370,P,1,response,1,1,123366,488
tuhaoeu,1,test,P,67,4,1060,570,P,1,response,1,1,124866,493
tuhaoeu,1,test,P,68,1,860,370,P,1,response,1,1,126366,702
tuhaoeu,1,test,P,69,3,860,570,P,1,response,1,1,127866,496
tuhaoeu,1,test,P,70,1,860,370,P,1,response,1,1,129366,622
tuhaoeu,1,test,P,71,2,1060,370,P,1,response,1,1,130866,619
tuhaoeu,1,test,P,72,3,860,570,P,1,response,1,1,132366,504
tuhaoeu,1,test,P,73,2,1060,370,P,1,response,1,1,133866,460
tuhaoeu,1,test,P,74,4,1060,570,P,1,response,1,1,135366,493
tuhaoeu,1,test,P,75,1,860,370,P,1,response,1,1,136866,477
tuhaoeu,1,test,P,76,1,860,370,P,1,response,1,1,138366,461
tuhaoeu,1,test,P,77,4,1060,570,P,1,response,1,1,139866,606
tuhaoeu,1,test,P,78,1,860,370,R,0,NONE,0,1,141366,1450
tuhaoeu,1,test,P,79,3,860,570,P,1,response,1,1,142866,511
tuhaoeu,1,test,P,80,2,1060,370,P,1,response,1,1,144366,467
tuhaoeu,1,test,P,81,2,1060,370,P,1,response,1,1,145866,556
tuhaoeu,1,test,P,82,3,860,570,R,0,response,1,0,147366,518
tuhaoeu,1,test,P,83,4,1060,570,R,0,NONE,0,1,148866,1450
tuhaoeu,1,test,P,84,4,1060,570,P,1,response,1,1,150366,479
tuhaoeu,1,test,P,85,4,1060,570,P,1,response,1,1,151866,582
tuhaoeu,1,test,P,86,4,1060,570,P,1,response,1,1,153366,539
tuhaoeu,1,test,P,87,4,1060,570,P,1,response,1,1,154866,487
tuhaoeu,1,test,P,88,3,860,570,R,0,NONE,0,1,156366,1450
tuhaoeu,1,test,P,89,4,1060,570,P,1,response,1,1,157866,518
tuhaoeu,1,test,P,90,3,860,570,P,1,response,1,1,159366,678
tuhaoeu,1,test,P,91,4,1060,570,P,1,response,1,1,160866,676
tuhaoeu,1,test,P,92,2,1060,370,P,1,response,1,1,162366,526
tuhaoeu,1,test,P,93,2,1060,370,P,1,response,1,1,163866,454
tuhaoeu,1,test,P,94,2,1060,370,P,1,response,1,1,165366,438
tuhaoeu,1,test,P,95,2,1060,370,P,1,response,1,1,166866,464
tuhaoeu,1,test,P,96,3,860,570,P,1,response,1,1,168366,729
tuhaoeu,1,test,P,97,3,860,570,P,1,response,1,1,169866,516
tuhaoeu,1,test,P,98,2,1060,370,P,1,response,1,1,171366,472
tuhaoeu,1,test,P,99,3,860,570,P,1,response,1,1,172866,442
tuhaoeu,1,test,P,100,2,1060,370,P,1,response,1,1,174366,475
tuhaoeu,1,test,P,101,2,1060,370,P,1,response,1,1,175866,479
tuhaoeu,1,test,P,102,4,1060,570,R,0,response,1,0,177366,555
tuhaoeu,1,test,P,103,4,1060,570,P,1,response,1,1,178866,616
tuhaoeu,1,test,P,104,3,860,570,P,1,response,1,1,180366,516
tuhaoeu,1,test,P,105,3,860,570,R,0,NONE,0,1,181866,1450
tuhaoeu,1,test,P,106,4,1060,570,P,1,response,1,1,183366,807
tuhaoeu,1,test,P,107,3,860,570,P,1,response,1,1,184866,552
tuhaoeu,1,test,P,108,3,860,570,P,1,response,1,1,186366,684
tuhaoeu,1,test,P,109,4,1060,570,P,1,response,1,1,187866,485
tuhaoeu,1,test,P,110,2,1060,370,P,1,response,1,1,189366,533
tuhaoeu,1,test,P,111,4,1060,570,P,1,response,1,1,190866,483
tuhaoeu,1,test,P,112,2,1060,370,P,1,response,1,1,192366,508
tuhaoeu,1,test,P,113,4,1060,570,P,1,response,1,1,193866,499
tuhaoeu,1,test,P,114,4,1060,570,P,1,response,1,1,195366,715
tuhaoeu,1,test,P,115,1,860,370,P,1,response,1,1,196866,594
tuhaoeu,1,test,P,116,3,860,570,P,1,response,1,1,198366,606
tuhaoeu,1,test,P,117,3,860,570,P,1,response,1,1,199866,731
tuhaoeu,1,test,P,118,4,1060,570,P,1,response,1,1,201366,961
tuhaoeu,1,test,P,119,1,860,370,P,1,response,1,1,202866,530
tuhaoeu,1,test,P,120,2,1060,370,P,1,response,1,1,204366,465
tuhaoeu,1,test,P,121,2,1060,370,R,0,NONE,0,1,205866,1450
tuhaoeu,1,test,P,122,4,1060,570,P,1,response,1,1,207366,468
tuhaoeu,1,test,P,123,3,860,570,P,1,response,1,1,208866,466
tuhaoeu,1,test,P,124,4,1060,570,P,1,response,1,1,210366,535
tuhaoeu,1,test,P,125,1,860,370,R,0,NONE,0,1,211866,1450
tuhaoeu,1,test,P,126,1,860,370,P,1,response,1,1,213366,623
tuhaoeu,1,test,P,127,2,1060,370,P,1,response,1,1,214866,655
tuhaoeu,1,test,P,128,4,1060,570,P,1,response,1,1,216367,476
tuhaoeu,1,test,P,129,2,1060,370,P,1,response,1,1,217866,630
tuhaoeu,1,test,P,130,4,1060,570,P,1,response,1,1,219366,494
tuhaoeu,1,test,P,131,1,860,370,R,0,response,1,0,220866,513
tuhaoeu,1,test,P,132,3,860,570,P,1,response,1,1,222366,659
tuhaoeu,1,test,P,133,3,860,570,P,1,response,1,1,223866,516
tuhaoeu,1,test,P,134,4,1060,570,P,1,response,1,1,225366,486
tuhaoeu,1,test,P,135,1,860,370,P,1,response,1,1,226866,449
tuhaoeu,1,test,P,136,1,860,370,R,0,NONE,0,1,228366,1450
tuhaoeu,1,test,P,137,4,1060,570,P,1,response,1,1,229866,514
tuhaoeu,1,test,P,138,4,1060,570,P,1,response,1,1,231366,547
tuhaoeu,1,test,P,139,3,860,570,P,1,response,1,1,232866,580
tuhaoeu,1,test,P,140,3,860,570,P,1,response,1,1,234366,571
tuhaoeu,1,test,P,141,1,860,370,P,1,response,1,1,235866,569
tuhaoeu,1,test,P,142,3,860,570,P,1,response,1,1,237366,433
tuhaoeu,1,test,P,143,4,1060,570,P,1,response,1,1,238866,508
tuhaoeu,1,test,P,144,4,1060,570,P,1,response,1,1,240367,456
tuhaoeu,1,test,P,145,2,1060,370,R,0,NONE,0,1,241866,1450
tuhaoeu,1,test,P,146,4,1060,570,P,1,response,1,1,243366,699
tuhaoeu,1,test,P,147,2,1060,370,P,1,NONE,0,0,244866,2097
tuhaoeu,1,test,P,148,4,1060,570,P,1,response,1,1,246964,624
tuhaoeu,1,test,P,149,4,1060,570,P,1,response,1,1,247866,601
tuhaoeu,1,test,P,150,3,860,570,P,1,response,1,1,249366,564
tuhaoeu,1,test,P,151,2,1060,370,P,1,response,1,1,250866,463
tuhaoeu,1,test,P,152,1,860,370,P,1,response,1,1,252366,447
tuhaoeu,1,test,P,153,2,1060,370,P,1,response,1,1,253866,649
tuhaoeu,1,test,P,154,4,1060,570,P,1,response,1,1,255366,527
tuhaoeu,1,test,P,155,4,1060,570,P,1,response,1,1,256866,476
tuhaoeu,1,test,P,156,3,860,570,R,0,response,1,0,258366,467
tuhaoeu,1,test,P,157,4,1060,570,R,0,NONE,0,1,259866,1450
tuhaoeu,1,test,P,158,1,860,370,P,1,response,1,1,261366,455
tuhaoeu,1,test,P,159,2,1060,370,P,1,response,1,1,262866,615
tuhaoeu,1,test,P,160,1,860,370,P,1,response,1,1,264366,487
tuhaoeu,2,practice,R,1,4,1060,570,R,1,response,1,1,281617,830
tuhaoeu,2,practice,R,2,4,1060,570,P,0,NONE,0,1,283117,1450
tuhaoeu,2,practice,R,3,2,1060,370,R,1,response,1,1,284617,475
tuhaoeu,2,practice,R,4,3,860,570,R,1,response,1,1,286117,501
tuhaoeu,2,practice,R,5,3,860,570,R,1,response,1,1,287617,512
tuhaoeu,2,practice,R,6,4,1060,570,R,1,response,1,1,289117,462
tuhaoeu,2,practice,R,7,2,1060,370,R,1,response,1,1,290617,508
tuhaoeu,2,practice,R,8,3,860,570,P,0,response,1,0,292117,837
tuhaoeu,2,practice,R,9,1,860,370,R,1,response,1,1,293960,499
tuhaoeu,2,practice,R,10,1,860,370,R,1,response,1,1,295117,615
tuhaoeu,3,test,R,1,3,860,570,R,1,NONE,0,0,301807,1450
tuhaoeu,3,test,R,2,3,860,570,R,1,response,1,1,303307,378
tuhaoeu,3,test,R,3,3,860,570,R,1,response,1,1,304807,447
tuhaoeu,3,test,R,4,3,860,570,P,0,NONE,0,1,306307,1450
tuhaoeu,3,test,R,5,4,1060,570,P,0,NONE,0,1,307807,1450
tuhaoeu,3,test,R,6,3,860,570,P,0,NONE,0,1,309307,1450
tuhaoeu,3,test,R,7,2,1060,370,P,0,NONE,0,1,310807,1450
tuhaoeu,3,test,R,8,4,1060,570,R,1,response,1,1,312307,478
tuhaoeu,3,test,R,9,3,860,570,R,1,response,1,1,313807,490
tuhaoeu,3,test,R,10,4,1060,570,P,0,NONE,0,1,315307,1450
tuhaoeu,3,test,R,11,3,860,570,P,0,NONE,0,1,316807,1450
tuhaoeu,3,test,R,12,4,1060,570,P,0,NONE,0,1,318307,1450
tuhaoeu,3,test,R,13,3,860,570,R,1,response,1,1,319807,502
tuhaoeu,3,test,R,14,3,860,570,R,1,response,1,1,321307,465
tuhaoeu,3,test,R,15,3,860,570,R,1,response,1,1,322807,449
tuhaoeu,3,test,R,16,3,860,570,P,0,response,1,0,324307,447
tuhaoeu,3,test,R,17,4,1060,570,R,1,response,1,1,325807,466
tuhaoeu,3,test,R,18,2,1060,370,P,0,response,1,0,327307,436
tuhaoeu,3,test,R,19,2,1060,370,P,0,NONE,0,1,328807,1450
tuhaoeu,3,test,R,20,2,1060,370,R,1,response,1,1,330307,495
tuhaoeu,3,test,R,21,3,860,570,P,0,NONE,0,1,331807,1450
tuhaoeu,3,test,R,22,1,860,370,R,1,response,1,1,333307,413
tuhaoeu,3,test,R,23,1,860,370,R,1,response,1,1,334807,713
tuhaoeu,3,test,R,24,1,860,370,R,1,response,1,1,336307,584
tuhaoeu,3,test,R,25,3,860,570,P,0,response,1,0,337807,533
tuhaoeu,3,test,R,26,4,1060,570,R,1,NONE,0,0,339307,1450
thuaou,0,practice,P,1,4,1060,570,P,1,response,1,1,5371,1042
thuaou,0,practice,P,2,1,860,370,P,1,response,1,1,6871,569
thuaou,0,practice,P,3,2,1060,370,P,1,response,1,1,8371,525
thuaou,0,practice,P,4,2,1060,370,P,1,response,1,1,9871,461
thuaou,0,practice,P,5,2,1060,370,P,1,response,1,1,11371,473
uaeou,0,practice,P,1,1,860,370,P,1,response,1,1,5112,892
uaeou,0,practice,P,2,1,860,370,P,1,response,1,1,6612,871
uaeou,0,practice,P,3,3,860,570,P,1,response,1,1,8112,994
uaeou,0,practice,P,4,4,1060,570,R,0,NONE,0,1,9612,1450
aaaa,0,practice,P,1,1,860,370,P,1,response,1,1,10683,1012
aaaa,0,practice,P,2,1,860,370,P,1,NONE,0,0,12183,1450
aaaa,0,practice,P,3,3,860,570,R,0,NONE,0,1,14636,1450
aaaa,0,practice,P,4,1,860,370,P,1,response,1,1,16087,440
aaaa,0,practice,P,5,4,1060,570,P,1,NONE,0,0,16683,1476
aaaa,0,practice,P,6,2,1060,370,P,1,response,1,1,19163,100
toahue,0,practice,P,1,1,860,370,P,1,response,1,1,3709,361
toahue,0,practice,P,2,4,1060,570,R,0,response,1,0,5208,428
toahue,0,practice,P,3,4,1060,570,R,0,NONE,0,1,6708,1450
toahue,0,practice,P,4,2,1060,370,P,1,NONE,0,0,8208,1450
thuaoe,0,practice,P,1,4,1060,570,P,1,response,1,1,3458,576
thuaoe,0,practice,P,2,1,860,370,R,0,NONE,0,1,4958,1450
ththth,0,practice,P,1,3,860,570,P,1,response,1,1,5044,625
ththth,0,practice,P,2,4,1060,570,P,1,response,1,1,6543,350
ththth,0,practice,P,3,3,860,570,P,1,response,1,1,8043,425
oaeuae,0,practice,P,1,3,860,570,P,1,NONE,0,0,3789,1450
oaeuae,0,practice,P,2,4,1060,570,P,1,response,1,1,6244,891
oaeuae,0,practice,P,3,1,860,370,P,1,response,1,1,7138,1101
oaeuae,0,practice,P,4,1,860,370,P,1,response,1,1,8288,1024
oaeuae,0,practice,P,5,4,1060,570,P,1,NONE,0,0,9788,1450
oaeuae,0,practice,P,6,4,1060,570,P,1,response,1,1,12241,139
